,date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
4791592,2021-08-28,US_ME,20.0,23.0,217.0,59.0,-3.0,-1.0
4791593,2021-08-29,US_ME,40.0,34.0,227.0,83.0,3.0,-3.0
4791594,2021-08-30,US_ME,30.0,32.0,182.0,22.0,-27.0,4.0
4791595,2021-08-31,US_ME,29.0,33.0,229.0,25.0,-25.0,3.0
4791596,2021-09-01,US_ME,29.0,32.0,176.0,25.0,-24.0,3.0
4791597,2021-09-02,US_ME,22.0,28.0,146.0,23.0,-24.0,4.0
4791598,2021-09-03,US_ME,23.0,30.0,230.0,35.0,-28.0,3.0
4791599,2021-09-04,US_ME,20.0,27.0,269.0,73.0,-8.0,-2.0
4791600,2021-09-05,US_ME,44.0,35.0,307.0,75.0,1.0,-3.0
4791601,2021-09-06,US_ME,32.0,25.0,248.0,27.0,-68.0,12.0
4791602,2021-09-07,US_ME,23.0,33.0,211.0,31.0,-24.0,3.0
4791603,2021-09-08,US_ME,22.0,29.0,182.0,19.0,-22.0,3.0
4791604,2021-09-09,US_ME,12.0,23.0,102.0,9.0,-22.0,5.0
4791605,2021-09-10,US_ME,14.0,24.0,174.0,14.0,-23.0,3.0
4791606,2021-09-11,US_ME,16.0,22.0,203.0,44.0,-3.0,-2.0
4791607,2021-09-12,US_ME,32.0,34.0,230.0,73.0,4.0,-3.0
4791608,2021-09-13,US_ME,23.0,32.0,189.0,23.0,-24.0,2.0
4791609,2021-09-14,US_ME,21.0,32.0,206.0,17.0,-24.0,3.0
4791610,2021-09-15,US_ME,18.0,26.0,118.0,11.0,-23.0,5.0
4791611,2021-09-16,US_ME,20.0,30.0,187.0,26.0,-21.0,2.0
4791612,2021-09-17,US_ME,16.0,23.0,179.0,23.0,-24.0,3.0
4791613,2021-09-18,US_ME,16.0,19.0,182.0,39.0,-6.0,-1.0
4791614,2021-09-19,US_ME,34.0,34.0,242.0,71.0,2.0,-3.0
4791615,2021-09-20,US_ME,24.0,30.0,193.0,27.0,-23.0,2.0
4791616,2021-09-21,US_ME,21.0,29.0,195.0,20.0,-21.0,3.0
4791617,2021-09-22,US_ME,19.0,25.0,149.0,13.0,-18.0,3.0
4791618,2021-09-23,US_ME,15.0,26.0,176.0,20.0,-17.0,3.0
4791619,2021-09-24,US_ME,11.0,20.0,123.0,15.0,-21.0,5.0
4791620,2021-09-25,US_ME,12.0,16.0,135.0,28.0,-5.0,0.0
4791621,2021-09-26,US_ME,22.0,22.0,142.0,51.0,0.0,0.0
4791622,2021-09-27,US_ME,20.0,27.0,168.0,19.0,-21.0,3.0
4791623,2021-09-28,US_ME,15.0,25.0,162.0,12.0,-19.0,3.0
4791624,2021-09-29,US_ME,20.0,25.0,150.0,15.0,-18.0,3.0
4791625,2021-09-30,US_ME,16.0,26.0,136.0,17.0,-17.0,4.0
4791626,2021-10-01,US_ME,18.0,24.0,158.0,17.0,-20.0,3.0
4791627,2021-10-02,US_ME,15.0,20.0,149.0,37.0,-5.0,-1.0
4791628,2021-10-03,US_ME,28.0,29.0,184.0,61.0,2.0,-1.0
4791629,2021-10-04,US_ME,20.0,29.0,194.0,15.0,-21.0,3.0
4791630,2021-10-05,US_ME,19.0,28.0,214.0,12.0,-20.0,3.0
4791631,2021-10-06,US_ME,18.0,24.0,204.0,19.0,-18.0,2.0
4791632,2021-10-07,US_ME,17.0,26.0,227.0,28.0,-17.0,2.0
4791633,2021-10-08,US_ME,15.0,23.0,237.0,29.0,-25.0,3.0
4791634,2021-10-09,US_ME,16.0,22.0,234.0,44.0,-7.0,-2.0
4791635,2021-10-10,US_ME,33.0,31.0,264.0,64.0,-1.0,-2.0
4791636,2021-10-11,US_ME,28.0,32.0,211.0,37.0,-42.0,6.0
4791637,2021-10-12,US_ME,16.0,29.0,183.0,23.0,-20.0,3.0
4791638,2021-10-13,US_ME,17.0,25.0,145.0,19.0,-18.0,3.0
4791639,2021-10-14,US_ME,12.0,25.0,149.0,17.0,-16.0,2.0
4791640,2021-10-15,US_ME,9.0,18.0,106.0,11.0,-19.0,4.0
4791641,2021-10-16,US_ME,10.0,14.0,79.0,24.0,-6.0,1.0
4791642,2021-10-17,US_ME,24.0,24.0,132.0,46.0,0.0,-1.0
4791643,2021-10-18,US_ME,13.0,22.0,101.0,15.0,-21.0,3.0
4791644,2021-10-19,US_ME,12.0,22.0,98.0,12.0,-19.0,4.0
4791645,2021-10-20,US_ME,12.0,19.0,100.0,8.0,-18.0,4.0
4791646,2021-10-21,US_ME,8.0,20.0,91.0,10.0,-17.0,4.0
4791647,2021-10-22,US_ME,7.0,14.0,89.0,7.0,-19.0,4.0
4791648,2021-10-23,US_ME,9.0,11.0,80.0,19.0,-7.0,0.0
4791649,2021-10-24,US_ME,19.0,21.0,107.0,37.0,-1.0,-1.0
4791650,2021-10-25,US_ME,7.0,18.0,35.0,3.0,-21.0,5.0
4791651,2021-10-26,US_ME,3.0,16.0,34.0,-3.0,-20.0,6.0
4791652,2021-10-27,US_ME,5.0,14.0,25.0,-7.0,-19.0,6.0
4791653,2021-10-28,US_ME,8.0,21.0,73.0,7.0,-16.0,4.0
4791654,2021-10-29,US_ME,6.0,15.0,62.0,-3.0,-19.0,4.0
4791655,2021-10-30,US_ME,0.0,9.0,9.0,-7.0,-9.0,2.0
4791656,2021-10-31,US_ME,16.0,23.0,111.0,17.0,-3.0,0.0
4791657,2021-11-01,US_ME,8.0,20.0,70.0,7.0,-21.0,4.0
4791658,2021-11-02,US_ME,8.0,20.0,81.0,-3.0,-20.0,4.0
4791659,2021-11-03,US_ME,7.0,17.0,46.0,-3.0,-18.0,4.0
4791660,2021-11-04,US_ME,3.0,17.0,51.0,-1.0,-16.0,4.0
4791661,2021-11-05,US_ME,1.0,11.0,41.0,-6.0,-19.0,5.0
4791662,2021-11-06,US_ME,3.0,7.0,45.0,1.0,-8.0,1.0
4791663,2021-11-07,US_ME,14.0,18.0,63.0,20.0,-2.0,0.0
4791664,2021-11-08,US_ME,4.0,18.0,53.0,-4.0,-19.0,4.0
4791665,2021-11-09,US_ME,3.0,17.0,68.0,-2.0,-19.0,4.0
4791666,2021-11-10,US_ME,7.0,19.0,30.0,-2.0,-18.0,5.0
4791667,2021-11-11,US_ME,9.0,19.0,63.0,-1.0,-37.0,8.0
4791668,2021-11-12,US_ME,-7.0,4.0,2.0,-14.0,-24.0,9.0
4791669,2021-11-13,US_ME,4.0,10.0,44.0,0.0,-9.0,1.0
4791670,2021-11-14,US_ME,11.0,18.0,47.0,18.0,-3.0,1.0
4791671,2021-11-15,US_ME,5.0,18.0,28.0,-4.0,-21.0,5.0
4791672,2021-11-16,US_ME,3.0,18.0,38.0,-4.0,-19.0,5.0
4791673,2021-11-17,US_ME,3.0,16.0,25.0,-4.0,-18.0,5.0
4791674,2021-11-18,US_ME,1.0,16.0,40.0,-4.0,-17.0,5.0
4791675,2021-11-19,US_ME,-2.0,10.0,23.0,-10.0,-20.0,6.0
4791676,2021-11-20,US_ME,0.0,8.0,22.0,-1.0,-7.0,2.0
4791677,2021-11-21,US_ME,10.0,17.0,32.0,9.0,1.0,1.0
4791678,2021-11-22,US_ME,5.0,23.0,16.0,-6.0,-23.0,6.0
4791679,2021-11-23,US_ME,12.0,33.0,34.0,6.0,-22.0,5.0
4791680,2021-11-24,US_ME,23.0,55.0,28.0,14.0,-34.0,6.0
4791681,2021-11-25,US_ME,-77.0,-56.0,36.0,-35.0,-85.0,18.0
4791682,2021-11-26,US_ME,-5.0,1.0,8.0,-26.0,-58.0,15.0
4791683,2021-11-27,US_ME,-10.0,-4.0,3.0,-5.0,-15.0,5.0
4791684,2021-11-28,US_ME,3.0,9.0,20.0,28.0,-4.0,2.0
4791685,2021-11-29,US_ME,2.0,15.0,11.0,-4.0,-20.0,6.0
4791686,2021-11-30,US_ME,2.0,16.0,20.0,-4.0,-19.0,6.0
4791687,2021-12-01,US_ME,6.0,17.0,14.0,-4.0,-18.0,5.0
4791688,2021-12-02,US_ME,-6.0,9.0,1.0,-13.0,-18.0,7.0
4791689,2021-12-03,US_ME,2.0,10.0,5.0,-14.0,-19.0,6.0
4791690,2021-12-04,US_ME,7.0,8.0,5.0,-8.0,-6.0,2.0
4791691,2021-12-05,US_ME,12.0,16.0,24.0,5.0,-2.0,2.0
4791692,2021-12-06,US_ME,-2.0,11.0,-4.0,-13.0,-22.0,7.0
4791693,2021-12-07,US_ME,5.0,20.0,20.0,-7.0,-19.0,5.0
4791694,2021-12-08,US_ME,-7.0,5.0,-7.0,-16.0,-18.0,8.0
4791695,2021-12-09,US_ME,1.0,13.0,6.0,-8.0,-16.0,6.0
4791696,2021-12-10,US_ME,-4.0,8.0,-10.0,-17.0,-19.0,8.0
4791697,2021-12-11,US_ME,-10.0,-3.0,-33.0,-21.0,-9.0,6.0
4791698,2021-12-12,US_ME,20.0,21.0,23.0,9.0,-1.0,1.0
4791699,2021-12-13,US_ME,10.0,22.0,17.0,-8.0,-19.0,5.0
4791700,2021-12-14,US_ME,9.0,21.0,21.0,-4.0,-18.0,5.0
4791701,2021-12-15,US_ME,11.0,20.0,8.0,-2.0,-17.0,5.0
4791702,2021-12-16,US_ME,3.0,13.0,0.0,-7.0,-17.0,6.0
4791703,2021-12-17,US_ME,8.0,17.0,19.0,-9.0,-19.0,5.0
4791704,2021-12-18,US_ME,1.0,17.0,-4.0,-12.0,-8.0,3.0
4791705,2021-12-19,US_ME,-3.0,-1.0,10.0,-2.0,-4.0,3.0
4791706,2021-12-20,US_ME,18.0,28.0,14.0,-1.0,-22.0,5.0
4791707,2021-12-21,US_ME,23.0,39.0,33.0,3.0,-21.0,4.0
4791708,2021-12-22,US_ME,-10.0,6.0,-16.0,-13.0,-37.0,13.0
4791709,2021-12-23,US_ME,33.0,56.0,19.0,8.0,-36.0,7.0
4791710,2021-12-24,US_ME,-12.0,30.0,0.0,-31.0,-65.0,15.0
4791711,2021-12-25,US_ME,-87.0,-71.0,-36.0,-45.0,-66.0,11.0
4791712,2021-12-26,US_ME,-4.0,-2.0,15.0,15.0,-15.0,2.0
4791713,2021-12-27,US_ME,13.0,16.0,34.0,2.0,-41.0,9.0
4791714,2021-12-28,US_ME,-1.0,8.0,28.0,-3.0,-38.0,11.0
4791715,2021-12-29,US_ME,11.0,16.0,33.0,-2.0,-35.0,9.0
4791716,2021-12-30,US_ME,8.0,20.0,27.0,-2.0,-37.0,10.0
4791717,2021-12-31,US_ME,-1.0,18.0,33.0,-29.0,-57.0,14.0
4791718,2022-01-01,US_ME,-34.0,-26.0,-19.0,-33.0,-35.0,9.0
4791719,2022-01-02,US_ME,-12.0,0.0,-9.0,-2.0,-10.0,5.0
4791720,2022-01-03,US_ME,-2.0,15.0,5.0,-13.0,-26.0,8.0
4791721,2022-01-04,US_ME,-6.0,14.0,15.0,-11.0,-22.0,8.0
4791722,2022-01-05,US_ME,-14.0,6.0,-3.0,-19.0,-21.0,9.0
4791723,2022-01-06,US_ME,-4.0,24.0,22.0,-8.0,-20.0,6.0
4791724,2022-01-07,US_ME,-47.0,-26.0,-28.0,-47.0,-42.0,20.0
4791725,2022-01-08,US_ME,-11.0,5.0,-3.0,-15.0,-12.0,6.0
4791726,2022-01-09,US_ME,-24.0,-5.0,-14.0,-16.0,-12.0,6.0
4791727,2022-01-10,US_ME,-6.0,16.0,6.0,-17.0,-24.0,7.0
4791728,2022-01-11,US_ME,-16.0,2.0,-7.0,-23.0,-25.0,10.0
4791729,2022-01-12,US_ME,-10.0,8.0,-2.0,-18.0,-23.0,9.0
4791730,2022-01-13,US_ME,-11.0,11.0,14.0,-13.0,-21.0,8.0
4791731,2022-01-14,US_ME,-14.0,7.0,6.0,-20.0,-24.0,9.0
4791732,2022-01-15,US_ME,-22.0,-7.0,-28.0,-22.0,-15.0,7.0
4791733,2022-01-16,US_ME,-2.0,12.0,24.0,-7.0,-8.0,3.0
4791734,2022-01-17,US_ME,-40.0,-23.0,-9.0,-39.0,-53.0,18.0
4791735,2022-01-18,US_ME,-10.0,11.0,20.0,-11.0,-23.0,7.0
4791736,2022-01-19,US_ME,-13.0,4.0,4.0,-17.0,-21.0,8.0
4791737,2022-01-20,US_ME,-11.0,9.0,14.0,-15.0,-20.0,8.0
4791738,2022-01-21,US_ME,-16.0,0.0,-5.0,-21.0,-22.0,10.0
4791739,2022-01-22,US_ME,-16.0,-5.0,-8.0,-21.0,-12.0,6.0
4791740,2022-01-23,US_ME,-8.0,3.0,31.0,-6.0,-7.0,3.0
4791741,2022-01-24,US_ME,-9.0,8.0,12.0,-16.0,-22.0,7.0
4791742,2022-01-25,US_ME,-18.0,1.0,14.0,-19.0,-22.0,9.0
4791743,2022-01-26,US_ME,-8.0,10.0,1.0,-14.0,-19.0,7.0
4791744,2022-01-27,US_ME,-9.0,14.0,2.0,-14.0,-19.0,7.0
4791745,2022-01-28,US_ME,-4.0,30.0,7.0,-18.0,-21.0,7.0
4791746,2022-01-29,US_ME,-76.0,-58.0,-58.0,-79.0,-51.0,19.0
4791747,2022-01-30,US_ME,-24.0,-15.0,12.0,-21.0,-8.0,5.0
4791748,2022-01-31,US_ME,-8.0,6.0,7.0,-13.0,-21.0,7.0
4791749,2022-02-01,US_ME,-2.0,14.0,17.0,-13.0,-19.0,6.0
4791750,2022-02-02,US_ME,-1.0,14.0,13.0,-13.0,-18.0,6.0
4791751,2022-02-03,US_ME,-2.0,25.0,7.0,-16.0,-16.0,5.0
4791752,2022-02-04,US_ME,-59.0,-42.0,-37.0,-55.0,-54.0,25.0
4791753,2022-02-05,US_ME,-9.0,0.0,-2.0,-17.0,-8.0,4.0
4791754,2022-02-06,US_ME,1.0,6.0,21.0,4.0,-4.0,2.0
4791755,2022-02-07,US_ME,-4.0,13.0,11.0,-13.0,-19.0,6.0
4791756,2022-02-08,US_ME,-16.0,-1.0,4.0,-21.0,-24.0,9.0
4791757,2022-02-09,US_ME,-1.0,11.0,19.0,-12.0,-17.0,5.0
4791758,2022-02-10,US_ME,-5.0,12.0,17.0,-6.0,-16.0,5.0
4791759,2022-02-11,US_ME,-4.0,12.0,19.0,-11.0,-18.0,6.0
4791760,2022-02-12,US_ME,0.0,9.0,35.0,-9.0,-9.0,2.0
4791761,2022-02-13,US_ME,0.0,19.0,13.0,0.0,-4.0,1.0
4791762,2022-02-14,US_ME,4.0,18.0,4.0,-14.0,-20.0,5.0
4791763,2022-02-15,US_ME,-9.0,6.0,13.0,-11.0,-18.0,6.0
4791764,2022-02-16,US_ME,-6.0,6.0,9.0,-8.0,-16.0,6.0
4791765,2022-02-17,US_ME,-6.0,11.0,25.0,-6.0,-15.0,5.0
4791766,2022-02-18,US_ME,-9.0,0.0,10.0,-14.0,-19.0,7.0
4791767,2022-02-19,US_ME,-7.0,-3.0,8.0,-4.0,-11.0,3.0
4791768,2022-02-20,US_ME,6.0,6.0,41.0,8.0,-7.0,1.0
4791769,2022-02-21,US_ME,11.0,12.0,66.0,-6.0,-45.0,9.0
4791770,2022-02-22,US_ME,-2.0,7.0,22.0,-9.0,-28.0,7.0
4791771,2022-02-23,US_ME,7.0,11.0,63.0,-1.0,-26.0,5.0
4791772,2022-02-24,US_ME,5.0,22.0,24.0,4.0,-24.0,5.0
4791773,2022-02-25,US_ME,-50.0,-34.0,-30.0,-47.0,-45.0,20.0
4791774,2022-02-26,US_ME,-5.0,0.0,6.0,-4.0,-9.0,3.0
4791775,2022-02-27,US_ME,3.0,7.0,21.0,10.0,-4.0,1.0
4791776,2022-02-28,US_ME,-4.0,8.0,6.0,-8.0,-18.0,5.0
4791777,2022-03-01,US_ME,-3.0,12.0,14.0,-1.0,-17.0,5.0
4791778,2022-03-02,US_ME,-3.0,6.0,16.0,-6.0,-16.0,5.0
4791779,2022-03-03,US_ME,-6.0,7.0,18.0,-5.0,-15.0,5.0
4791780,2022-03-04,US_ME,-5.0,3.0,10.0,-16.0,-17.0,6.0
4791781,2022-03-05,US_ME,0.0,0.0,20.0,-8.0,-10.0,2.0
4791782,2022-03-06,US_ME,0.0,3.0,21.0,4.0,-4.0,2.0
4791783,2022-03-07,US_ME,-5.0,6.0,14.0,-12.0,-18.0,6.0
4791784,2022-03-08,US_ME,-5.0,7.0,29.0,-7.0,-16.0,5.0
4791785,2022-03-09,US_ME,-5.0,4.0,17.0,-12.0,-15.0,5.0
4791786,2022-03-10,US_ME,-5.0,9.0,44.0,-5.0,-14.0,4.0
4791787,2022-03-11,US_ME,-5.0,6.0,30.0,-12.0,-17.0,6.0
4791788,2022-03-12,US_ME,-20.0,-14.0,-27.0,-26.0,-12.0,7.0
4791789,2022-03-13,US_ME,0.0,4.0,17.0,14.0,-4.0,2.0
4791790,2022-03-14,US_ME,-4.0,9.0,37.0,-7.0,-19.0,5.0
4791791,2022-03-15,US_ME,-3.0,8.0,46.0,-6.0,-17.0,5.0
4791792,2022-03-16,US_ME,-1.0,7.0,36.0,-5.0,-16.0,5.0
4791793,2022-03-17,US_ME,-2.0,7.0,45.0,-4.0,-15.0,4.0
4791794,2022-03-18,US_ME,-3.0,1.0,67.0,-10.0,-22.0,6.0
4791795,2022-03-19,US_ME,-10.0,-9.0,-17.0,-18.0,-12.0,5.0
4791796,2022-03-20,US_ME,5.0,7.0,58.0,9.0,-5.0,1.0
4791797,2022-03-21,US_ME,-4.0,7.0,42.0,-8.0,-17.0,5.0
4791798,2022-03-22,US_ME,-5.0,7.0,41.0,-6.0,-16.0,5.0
4791799,2022-03-23,US_ME,0.0,7.0,50.0,-5.0,-15.0,4.0
4791800,2022-03-24,US_ME,-12.0,-1.0,10.0,-14.0,-15.0,7.0
4791801,2022-03-25,US_ME,-7.0,-1.0,34.0,-14.0,-18.0,6.0
4791802,2022-03-26,US_ME,-2.0,-2.0,37.0,-11.0,-9.0,2.0
4791803,2022-03-27,US_ME,7.0,8.0,56.0,10.0,-4.0,1.0
4791804,2022-03-28,US_ME,-6.0,5.0,21.0,-12.0,-18.0,5.0
4791805,2022-03-29,US_ME,-5.0,6.0,32.0,-8.0,-16.0,5.0
4791806,2022-03-30,US_ME,-2.0,6.0,44.0,-9.0,-15.0,5.0
4791807,2022-03-31,US_ME,-6.0,4.0,28.0,-11.0,-14.0,5.0
4791808,2022-04-01,US_ME,-3.0,3.0,17.0,-12.0,-17.0,5.0
4791809,2022-04-02,US_ME,4.0,1.0,34.0,-3.0,-8.0,1.0
4791810,2022-04-03,US_ME,9.0,9.0,61.0,14.0,-4.0,0.0
4791811,2022-04-04,US_ME,0.0,10.0,58.0,-8.0,-18.0,4.0
4791812,2022-04-05,US_ME,0.0,10.0,82.0,-6.0,-16.0,4.0
4791813,2022-04-06,US_ME,1.0,8.0,58.0,-4.0,-15.0,4.0
4791814,2022-04-07,US_ME,-4.0,9.0,40.0,-13.0,-14.0,5.0
4791815,2022-04-08,US_ME,-7.0,2.0,13.0,-17.0,-18.0,7.0
4791816,2022-04-09,US_ME,1.0,3.0,17.0,-5.0,-8.0,3.0
4791817,2022-04-10,US_ME,13.0,16.0,80.0,13.0,-3.0,0.0
4791818,2022-04-11,US_ME,6.0,18.0,95.0,-3.0,-17.0,3.0
4791819,2022-04-12,US_ME,1.0,14.0,73.0,-1.0,-16.0,4.0
4791820,2022-04-13,US_ME,1.0,11.0,53.0,0.0,-15.0,4.0
4791821,2022-04-14,US_ME,-2.0,12.0,31.0,-6.0,-15.0,5.0
4791822,2022-04-15,US_ME,2.0,13.0,84.0,-4.0,-22.0,5.0
4791823,2022-04-16,US_ME,0.0,18.0,21.0,-3.0,-11.0,2.0
4791824,2022-04-17,US_ME,-47.0,-41.0,77.0,9.0,-29.0,1.0
4791825,2022-04-18,US_ME,14.0,22.0,106.0,6.0,-35.0,5.0
4791826,2022-04-19,US_ME,-3.0,4.0,34.0,-6.0,-28.0,8.0
4791827,2022-04-20,US_ME,9.0,13.0,78.0,7.0,-25.0,4.0
4791828,2022-04-21,US_ME,3.0,11.0,78.0,3.0,-25.0,5.0
4791829,2022-04-22,US_ME,1.0,7.0,75.0,-1.0,-29.0,6.0
4791830,2022-04-23,US_ME,2.0,4.0,76.0,8.0,-9.0,1.0
4791831,2022-04-24,US_ME,14.0,15.0,109.0,32.0,-5.0,-1.0
4791832,2022-04-25,US_ME,5.0,16.0,88.0,-2.0,-18.0,3.0
4791833,2022-04-26,US_ME,1.0,11.0,63.0,2.0,-17.0,4.0
4791834,2022-04-27,US_ME,1.0,8.0,36.0,-3.0,-16.0,5.0
4791835,2022-04-28,US_ME,1.0,10.0,58.0,0.0,-15.0,4.0
4791836,2022-04-29,US_ME,2.0,8.0,58.0,-4.0,-18.0,5.0
4791837,2022-04-30,US_ME,7.0,6.0,79.0,2.0,-9.0,1.0
4791838,2022-05-01,US_ME,22.0,19.0,159.0,30.0,-3.0,-1.0
4791839,2022-05-02,US_ME,10.0,18.0,109.0,0.0,-18.0,3.0
4791840,2022-05-03,US_ME,12.0,20.0,118.0,6.0,-17.0,3.0
4791841,2022-05-04,US_ME,5.0,13.0,33.0,-5.0,-16.0,5.0
4791842,2022-05-05,US_ME,11.0,20.0,130.0,9.0,-15.0,2.0
4791843,2022-05-06,US_ME,7.0,12.0,108.0,1.0,-19.0,3.0
4791844,2022-05-07,US_ME,14.0,16.0,102.0,12.0,-9.0,-1.0
4791845,2022-05-08,US_ME,33.0,26.0,164.0,33.0,-5.0,-3.0
4791846,2022-05-09,US_ME,11.0,18.0,123.0,6.0,-19.0,3.0
4791847,2022-05-10,US_ME,11.0,24.0,142.0,5.0,-18.0,3.0
4791848,2022-05-11,US_ME,11.0,19.0,126.0,6.0,-17.0,2.0
4791849,2022-05-12,US_ME,9.0,21.0,151.0,10.0,-16.0,2.0
4791850,2022-05-13,US_ME,7.0,16.0,147.0,7.0,-20.0,3.0
4791851,2022-05-14,US_ME,9.0,16.0,185.0,20.0,-11.0,-1.0
4791852,2022-05-15,US_ME,18.0,19.0,104.0,28.0,-5.0,0.0
4791853,2022-05-16,US_ME,9.0,20.0,116.0,7.0,-19.0,3.0
4791854,2022-05-17,US_ME,9.0,20.0,141.0,13.0,-17.0,3.0
4791855,2022-05-18,US_ME,12.0,18.0,131.0,11.0,-16.0,2.0
4791856,2022-05-19,US_ME,5.0,17.0,102.0,8.0,-16.0,4.0
4791857,2022-05-20,US_ME,6.0,14.0,135.0,5.0,-19.0,3.0
4791858,2022-05-21,US_ME,8.0,11.0,154.0,24.0,-9.0,-1.0
4791859,2022-05-22,US_ME,25.0,24.0,200.0,51.0,-4.0,-2.0
4791860,2022-05-23,US_ME,15.0,25.0,160.0,14.0,-19.0,2.0
4791861,2022-05-24,US_ME,13.0,23.0,170.0,17.0,-17.0,3.0
4791862,2022-05-25,US_ME,15.0,21.0,155.0,17.0,-16.0,2.0
4791863,2022-05-26,US_ME,13.0,24.0,164.0,17.0,-15.0,2.0
4791864,2022-05-27,US_ME,11.0,23.0,206.0,17.0,-22.0,3.0
4791865,2022-05-28,US_ME,9.0,16.0,165.0,22.0,-15.0,1.0
4791866,2022-05-29,US_ME,32.0,36.0,394.0,59.0,-8.0,-5.0
4791867,2022-05-30,US_ME,17.0,20.0,307.0,20.0,-71.0,10.0
4791868,2022-05-31,US_ME,12.0,25.0,154.0,16.0,-17.0,3.0
4791869,2022-06-01,US_ME,17.0,24.0,145.0,14.0,-15.0,2.0
4791870,2022-06-02,US_ME,13.0,23.0,168.0,12.0,-14.0,2.0
4791871,2022-06-03,US_ME,10.0,17.0,125.0,9.0,-17.0,4.0
4791872,2022-06-04,US_ME,12.0,15.0,176.0,34.0,-7.0,-1.0
4791873,2022-06-05,US_ME,29.0,29.0,243.0,60.0,0.0,-3.0
4791874,2022-06-06,US_ME,21.0,26.0,203.0,21.0,-17.0,2.0
4791875,2022-06-07,US_ME,18.0,26.0,215.0,23.0,-16.0,2.0
4791876,2022-06-08,US_ME,18.0,19.0,121.0,15.0,-16.0,4.0
4791877,2022-06-09,US_ME,12.0,19.0,118.0,16.0,-15.0,4.0
4791878,2022-06-10,US_ME,16.0,25.0,215.0,27.0,-18.0,1.0
4791879,2022-06-11,US_ME,16.0,21.0,208.0,42.0,-6.0,-2.0
4791880,2022-06-12,US_ME,35.0,35.0,268.0,66.0,1.0,-4.0
4791881,2022-06-13,US_ME,24.0,30.0,171.0,24.0,-19.0,3.0
4791882,2022-06-14,US_ME,24.0,31.0,238.0,26.0,-18.0,2.0
4791883,2022-06-15,US_ME,25.0,28.0,212.0,30.0,-18.0,2.0
4791884,2022-06-16,US_ME,21.0,29.0,206.0,28.0,-19.0,2.0
4791885,2022-06-17,US_ME,17.0,22.0,195.0,23.0,-25.0,4.0
4791886,2022-06-18,US_ME,19.0,23.0,198.0,49.0,-8.0,-2.0
4791887,2022-06-19,US_ME,38.0,31.0,151.0,66.0,-3.0,-2.0
4791888,2022-06-20,US_ME,31.0,32.0,261.0,36.0,-36.0,4.0
4791889,2022-06-21,US_ME,25.0,30.0,271.0,32.0,-23.0,2.0
4791890,2022-06-22,US_ME,27.0,28.0,220.0,30.0,-22.0,3.0
4791891,2022-06-23,US_ME,24.0,28.0,235.0,37.0,-22.0,3.0
4791892,2022-06-24,US_ME,19.0,23.0,259.0,32.0,-26.0,3.0
4791893,2022-06-25,US_ME,15.0,23.0,292.0,53.0,-8.0,-3.0
4791894,2022-06-26,US_ME,37.0,37.0,347.0,87.0,1.0,-5.0
4791895,2022-06-27,US_ME,29.0,30.0,186.0,30.0,-26.0,4.0
4791896,2022-06-28,US_ME,27.0,32.0,288.0,36.0,-24.0,2.0
4791897,2022-06-29,US_ME,30.0,30.0,255.0,36.0,-22.0,2.0
4791898,2022-06-30,US_ME,29.0,36.0,285.0,46.0,-22.0,2.0
4791899,2022-07-01,US_ME,27.0,37.0,323.0,45.0,-30.0,3.0
4791900,2022-07-02,US_ME,19.0,33.0,278.0,62.0,-10.0,-1.0
4791901,2022-07-03,US_ME,43.0,53.0,534.0,79.0,-2.0,-7.0
4791902,2022-07-04,US_ME,19.0,28.0,546.0,33.0,-72.0,7.0
4791903,2022-07-05,US_ME,34.0,39.0,275.0,47.0,-32.0,4.0
4791904,2022-07-06,US_ME,33.0,33.0,276.0,39.0,-26.0,3.0
4791905,2022-07-07,US_ME,28.0,33.0,316.0,41.0,-25.0,2.0
4791906,2022-07-08,US_ME,20.0,26.0,275.0,30.0,-28.0,4.0
4791907,2022-07-09,US_ME,18.0,24.0,282.0,64.0,-6.0,-3.0
4791908,2022-07-10,US_ME,40.0,38.0,361.0,97.0,3.0,-5.0
4791909,2022-07-11,US_ME,33.0,36.0,291.0,37.0,-26.0,2.0
4791910,2022-07-12,US_ME,29.0,33.0,268.0,28.0,-24.0,3.0
4791911,2022-07-13,US_ME,32.0,33.0,294.0,43.0,-22.0,2.0
4791912,2022-07-14,US_ME,26.0,34.0,254.0,38.0,-22.0,3.0
4791913,2022-07-15,US_ME,17.0,23.0,306.0,37.0,-26.0,3.0
4791914,2022-07-16,US_ME,19.0,27.0,297.0,74.0,-5.0,-3.0
4791915,2022-07-17,US_ME,39.0,41.0,376.0,107.0,2.0,-4.0
4791916,2022-07-18,US_ME,30.0,34.0,248.0,33.0,-26.0,9.0
4791917,2022-07-19,US_ME,29.0,35.0,304.0,36.0,-24.0,10.0
4791918,2022-07-20,US_ME,31.0,33.0,295.0,39.0,-22.0,3.0
4791919,2022-07-21,US_ME,27.0,34.0,285.0,42.0,-21.0,3.0
4791920,2022-07-22,US_ME,21.0,29.0,309.0,42.0,-26.0,4.0
4791921,2022-07-23,US_ME,17.0,26.0,307.0,68.0,-5.0,-2.0
4791922,2022-07-24,US_ME,37.0,36.0,344.0,88.0,2.0,-3.0
